eirzoningmodcat,modcat_id,FREQUENCY,SUM_ACRES,manual_county,juris,gg_id,tra_id,sesit_id,coc_id,ppa_id,exp2020_id,ex_res_bldg,add_bldg,drop_bldg,dua_up,far_up,dua_down,far_down,subsidy,res_rent_cat,job_out_cat
menlo_parkGGNANANANAinres,1195,1111,200.595152538,81,menlo_park,GG,,,,,in,res,,,35.0,,,,,,
palo_altoGGtra3HRADISNANAinres,1196,414,76.2782550563,85,palo_alto,GG,tra3,HRADIS,,,in,res,HM,,75.0,,,,,,
menlo_parkGGtra3HRANANAinres,1197,713,135.859223141,81,menlo_park,GG,tra3,HRA,,,in,res,HM,,75.0,,,,,,
east_palo_altoNANADISCoCNAinNA,1198,8,33.153343198,81,east_palo_alto,,,DIS,CoC,,in,,,,,,,,,,
unincorporated_san_mateoNANAHRADISNANAoutres,1199,339,1017.11178727,81,unincorporated_san_mateo,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
redwood_cityNANAHRADISNANAinNA,1200,77,455.750322823,81,redwood_city,,,HRADIS,,,in,,,,,,,,,,
athertonNANANANANAinres,1201,1049,1261.93032885,81,atherton,,,,,,in,res,,,,,,,,,
daly_cityGGNAHRANANAinres,1202,945,83.7772326502,81,daly_city,GG,,HRA,,,in,res,HM,,50.0,,,,,,
newarkGGNADISNANAinres,1203,81,9.00891742915,1,newark,GG,,DIS,,,in,res,,,35.0,,,,,,
portola_valleyNANAHRANANAinres,1204,1500,2784.98630781,81,portola_valley,,,HRA,,,in,res,,,,,,,,,
south_san_franciscoGGNAHRADISNANAinres,1205,2704,318.675486425,81,south_san_francisco,GG,,HRADIS,,,in,res,HM,,50.0,,,,,,
daly_cityNAtra3DISNANAinres,1206,1430,226.672230299,81,daly_city,,tra3,DIS,,,in,res,,,,,,,,,
daly_cityGGNAHRADISNANAinres,1207,1331,123.722082128,81,daly_city,GG,,HRADIS,,,in,res,HM,,50.0,,,,,,
foster_cityNANAHRADISNANAinres,1208,3770,474.840412414,81,foster_city,,,HRADIS,,,in,res,,,,,,,,,
palo_altoGGtra2aHRADISNANAinNA,1209,410,109.335887854,85,palo_alto,GG,tra2a,HRADIS,,,in,,HM,,100.0,,,,,,
palo_altoNANAHRANANAinNA,1210,221,437.488595887,85,palo_alto,,,HRA,,,in,,,,,,,,,,
palo_altoGGtra2bHRANANAinNA,1211,282,127.903239752,85,palo_alto,GG,tra2b,HRA,,,in,,HM,,100.0,,,,,,
palo_altoGGtra3HRANANAinNA,1212,300,421.650072717,85,palo_alto,GG,tra3,HRA,,,in,,HM,,75.0,,,,,,
unincorporated_santa_claraNANAHRANANAinunres,1213,1036,377.875626866,85,unincorporated_santa_clara,,,HRA,,,inun,res,HS,,2.0,,,,,,
mountain_viewGGtra2bHRANANAinNA,1214,45,72.8982722234,85,mountain_view,GG,tra2b,HRA,,,in,,HM,,100.0,,,,,,
mountain_viewNAtra2cHRADISNANAinNA,1215,68,106.670800459,85,mountain_view,,tra2c,HRADIS,,,in,,,,,,,,,,
mountain_viewNAtra3HRADISNANAinres,1216,697,121.954122077,85,mountain_view,,tra3,HRADIS,,,in,res,,,,,,,,,
sunnyvaleNAtra3HRANANAinNA,1217,105,236.351268988,85,sunnyvale,,tra3,HRA,,,in,,,,,,,,,,
los_altosNANAHRANANAinNA,1218,160,204.153735615,85,los_altos,,,HRA,,,in,,,,,,,,,,
sunnyvaleNANANACoCNAinres,1219,416,69.621007713,85,sunnyvale,,,,CoC,,in,res,,,,,,,,,
sunnyvaleNANAHRADISNANAinres,1220,270,42.7517572732,85,sunnyvale,,,HRADIS,,,in,res,,,,,,,,,
sunnyvaleNAtra3HRADISNANAinres,1221,401,67.4780218795,85,sunnyvale,,tra3,HRADIS,,,in,res,,,,,,,,,
sunnyvaleGGNADISNANAinNA,1222,16,29.3472574383,85,sunnyvale,GG,,DIS,,,in,,,,35.0,,,,,,
santa_claraNAtra3NACoCNAinNA,1223,294,679.499798449,85,santa_clara,,tra3,,CoC,,in,,,,,,,,,,
santa_claraNANANACoCNAinNA,1224,409,909.398979325,85,santa_clara,,,,CoC,,in,,,,,,,,,,
santa_claraGGtra1DISNANAinNA,1225,91,160.389886499,85,santa_clara,GG,tra1,DIS,,,in,,HM,,125.0,,,,,,
santa_claraGGtra3DISNANAinNA,1226,157,99.5776175622,85,santa_clara,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
san_joseGGtra3DISNANAinres,1227,1968,333.399746639,85,san_jose,GG,tra3,DIS,,,in,res,HM,,35.0,,,,,,
campbellGGtra2cNANANAinNA,1228,560,386.149733798,85,campbell,GG,tra2c,,,,in,,HM,,55.0,,,,,,
unincorporated_santa_claraNAtra3DISNANAinunres,1229,262,61.8762427669,85,unincorporated_santa_clara,,tra3,DIS,,,inun,res,HS,,2.0,,,,,,
santa_claraGGtra3HRADISNANAinres,1230,1145,193.849352649,85,santa_clara,GG,tra3,HRADIS,,,in,res,HM,,75.0,,,,,,
campbellNAtra3NANANAinres,1231,691,110.763270768,85,campbell,,tra3,,,,in,res,,,,,,,,,
san_joseGGtra3HRANANAinNA,1232,120,119.559130527,85,san_jose,GG,tra3,HRA,,,in,,HM,,75.0,,,,,,
saratogaGGNAHRANANAinNA,1233,41,34.0427500916,85,saratoga,GG,,HRA,,,in,,HM,,75.0,,,,,,
saratogaGGtra3HRADISNANAinres,1234,931,345.824398139,85,saratoga,GG,tra3,HRADIS,,,in,res,HM,,75.0,,,,,,
saratogaGGtra3HRADISNANAinNA,1235,56,122.75753204,85,saratoga,GG,tra3,HRADIS,,,in,,HM,,75.0,,,,,,
saratogaNAtra3HRADISNANAinres,1236,248,184.237437744,85,saratoga,,tra3,HRADIS,,,in,res,,,,,,,,,
monte_serenoNANAHRANANAinres,1237,1147,815.832117959,85,monte_sereno,,,HRA,,,in,res,,,,,,,,,
livermoreNAtra3HRADISNANAinNA,1238,77,174.446287218,1,livermore,,tra3,HRADIS,,,in,,,,,,,,,,
san_joseNAtra2cDISCoCNAinres,1239,676,118.444308671,85,san_jose,,tra2c,DIS,CoC,,in,res,,,,,,,,,
unincorporated_santa_claraNANAHRANANAexp0_npres,1240,42,80.4251470268,85,unincorporated_santa_clara,,,HRA,,,exp0_np,res,,,,,0.0,0.0,,,
los_gatosNANAHRADISNANAinres,1241,2701,1726.4461955,85,los_gatos,,,HRADIS,,,in,res,,,,,,,,,
unincorporated_santa_claraNANAHRADISNANAinunNA,1242,100,636.841157585,85,unincorporated_santa_clara,,,HRADIS,,,inun,,HS,,2.0,,,,,,
livermoreGGtra3NANANAinNA,1243,241,750.288991443,1,livermore,GG,tra3,,,,in,,HM,,35.0,,,,,,
unincorporated_santa_claraNANANACoCNAinunres,1244,320,59.3635301393,85,unincorporated_santa_clara,,,,CoC,,inun,res,,,,,,,,,
morgan_hillGGtra3NANANAinNA,1245,289,258.69281676,85,morgan_hill,GG,tra3,,,,in,,HM,,35.0,,,,,,
unincorporated_santa_claraNANANANANAoutres,1246,837,4129.9827353,85,unincorporated_santa_clara,,,,,,out,res,,,,,0.0,0.0,,,
unincorporated_santa_claraNANANANANAexp3_auNA,1247,246,3129.06124432,85,unincorporated_santa_clara,,,,,,exp3_au,,,,,,0.0,0.0,,,
dixonNANADISNANAinNA,1248,131,508.435214875,95,dixon,,,DIS,,,in,,,,,,,,,,
unincorporated_santa_claraGGtra3NANANAexp1NA,1249,72,142.424899047,85,unincorporated_santa_clara,GG,tra3,,,,exp1,,,,,,0.0,0.0,,,
unincorporated_santa_claraNANANANANAexp3_aures,1250,450,1060.9816128,85,unincorporated_santa_clara,,,,,,exp3_au,res,,,,,0.0,0.0,,,
gilroyNANANANANAinNA,1251,339,2092.14528457,85,gilroy,,,,,,in,,,,,,,,,,
unincorporated_solanoNANADISNANAexp3_auNA,1252,200,19056.989794,95,unincorporated_solano,,,DIS,,,exp3_au,,,,,,0.0,0.0,,,
fairfieldGGtra3DISCoCNAinNA,1253,29,8.42878081224,95,fairfield,GG,tra3,DIS,CoC,,in,,HM,,35.0,,,,,,
fairfieldGGNADISCoCNAinres,1254,390,96.6879343946,95,fairfield,GG,,DIS,CoC,,in,res,,,,,,,,,
fairfieldGGNADISCoCNAinNA,1255,235,422.425828357,95,fairfield,GG,,DIS,CoC,,in,,,,35.0,,,,,,
vallejoGGNADISCoCNAinres,1256,1166,189.722966521,95,vallejo,GG,,DIS,CoC,,in,res,,,,,,,,,
vallejoGGNANACoCNAinNA,1257,518,264.503195371,95,vallejo,GG,,,CoC,,in,,,,35.0,,,,,,
beniciaGGNANANANAinNA,1258,191,73.33982092,95,benicia,GG,,,,,in,,,,35.0,,,,,,
unincorporated_solanoNAtra3NACoCNAinunres,1259,339,54.4299836502,95,unincorporated_solano,,tra3,,CoC,,inun,res,,,,,,,,,
vallejoNAtra3DISNANAinres,1260,86,9.92259455066,95,vallejo,,tra3,DIS,,,in,res,,,,,,,,,
unincorporated_solanoNANANACoCNAinunres,1261,311,118.819373409,95,unincorporated_solano,,,,CoC,,inun,res,,,,,,,,,
unincorporated_solanoNANANANANAexp1NA,1262,237,14380.1481564,95,unincorporated_solano,,,,,,exp1,,,,,,0.0,0.0,,,
beniciaGGNANANANAinres,1263,394,53.8930593257,95,benicia,GG,,,,,in,res,,,35.0,,,,,,
beniciaNANAHRADISNANAinres,1264,1220,214.817967963,95,benicia,,,HRADIS,,,in,res,,,,,,,,,
unincorporated_solanoNANAHRADISNANAoutres,1265,543,8060.43544362,95,unincorporated_solano,,,HRADIS,,,out,res,,,,,0.0,0.0,,,
unincorporated_solanoNANAHRADISNANAexp3_auNA,1266,474,41672.3370626,95,unincorporated_solano,,,HRADIS,,,exp3_au,,,,,,0.0,0.0,,,
unincorporated_solanoNANADISNANAexp1NA,1267,263,14140.6614206,95,unincorporated_solano,,,DIS,,,exp1,,,,,,0.0,0.0,,,
unincorporated_solanoNANANANANAexp3_aures,1268,133,2794.30057437,95,unincorporated_solano,,,,,,exp3_au,res,,,,,0.0,0.0,,,
dixonNANANACoCNAinres,1269,1139,311.958697556,95,dixon,,,,CoC,,in,res,,,,,,,,,
dixonNANAHRACoCNAinres,1270,644,207.493094064,95,dixon,,,HRA,CoC,,in,res,,,,,,,,,
dixonNANANACoCNAinNA,1271,245,817.291881892,95,dixon,,,,CoC,,in,,,,,,,,,,
vacavilleGGtra3DISNANAinNA,1272,184,57.3391667324,95,vacaville,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
vacavilleGGNADISNANAinres,1273,5,0.833622832217,95,vacaville,GG,,DIS,,,in,res,,,35.0,,,,,,
vacavilleNANANANANAinNA,1274,507,1382.16371807,95,vacaville,,,,,,in,,,,,,,,,,
unincorporated_solanoNANADISNANAinunres,1275,776,1680.45421264,95,unincorporated_solano,,,DIS,,,inun,res,HS,,2.0,,,,,,
unincorporated_solanoNANADISNANAinunNA,1276,260,7637.92250758,95,unincorporated_solano,,,DIS,,,inun,,HS,,2.0,,,,,,
unincorporated_solanoNANADISNANAexp3_aures,1277,223,1284.22761893,95,unincorporated_solano,,,DIS,,,exp3_au,res,,,,,0.0,0.0,,,
san_brunoNANAHRANANAinres,1278,1519,259.433710986,81,san_bruno,,,HRA,,,in,res,,,,,,,,,
vallejoGGNADISNANAinres,1279,802,184.225571594,95,vallejo,GG,,DIS,,,in,res,,,35.0,,,,,,
san_joseGGNAHRANANAinres,1280,227,35.156796895,85,san_jose,GG,,HRA,,,in,res,HM,,75.0,,,,,,
cupertinoGGtra3HRANANAinres,1281,517,119.315144999,85,cupertino,GG,tra3,HRA,,,in,res,HM,,75.0,,,,,,
unincorporated_alamedaNAtra3DISNAppaexp1NA,1282,2,0.828739595993,1,unincorporated_alameda,,tra3,DIS,,ppa,exp1,,,HM,,,0.0,0.0,,,
mountain_viewGGtra2cHRADISNANAinNA,1283,233,185.068885405,85,mountain_view,GG,tra2c,HRADIS,,,in,,HM,,100.0,,,,,,
san_joseNAtra2cDISNANAinNA,1284,336,636.341282201,85,san_jose,,tra2c,DIS,,,in,,,,,,,,,,
cupertinoNANAHRADISNANAoutNA,1285,15,691.781196982,85,cupertino,,,HRADIS,,,out,,,,,,0.0,0.0,,,
cotatiGGtra3DISNANAinres,1286,196,29.1460162869,97,cotati,GG,tra3,DIS,,,in,res,HM,,35.0,,,,,,
unincorporated_sonomaNANANACoCNAexp1res,1287,239,661.525162698,97,unincorporated_sonoma,,,,CoC,,exp1,res,,,,,0.0,0.0,,,
santa_rosaNAtra3NACoCNAinres,1288,223,42.4104602601,97,santa_rosa,,tra3,,CoC,,in,res,,,,,,,,,
unincorporated_sonomaGGNANANANAexp0res,1289,5,0.66154122877,97,unincorporated_sonoma,GG,,,,,exp0,res,,,,,0.0,0.0,,,
santa_rosaGGtra3DISCoCNAinres,1290,1250,251.642019553,97,santa_rosa,GG,tra3,DIS,CoC,,in,res,,,,,,,,,
antiochNANANANAppainres,1291,1,0.204022572713,13,antioch,,,,,ppa,in,res,,HM,,,,,,,
unincorporated_alamedaGGtra3NACoCNAinunres,1292,1350,286.457495731,1,unincorporated_alameda,GG,tra3,,CoC,,inun,res,,,,,,,,,
unincorporated_sonomaNANANANANAexp0res,1293,433,270.194514571,97,unincorporated_sonoma,,,,,,exp0,res,,,,,0.0,0.0,,,
unincorporated_sonomaGGNADISNANAexp0NA,1294,121,377.405391942,97,unincorporated_sonoma,GG,,DIS,,,exp0,,,,,,0.0,0.0,,,
unincorporated_sonomaNANAHRANANAinunNA,1295,43,196.235003505,97,unincorporated_sonoma,,,HRA,,,inun,,HS,,2.0,,,,,,
san_rafaelGGtra3NACoCNAinres,1296,458,12.2194780481,41,san_rafael,GG,tra3,,CoC,,in,res,,,,,,,,,
san_rafaelNAtra3NANANAinres,1297,249,32.7931474437,41,san_rafael,,tra3,,,,in,res,,,,,,,,,
san_rafaelGGtra3DISNANAinres,1298,538,75.1838126385,41,san_rafael,GG,tra3,DIS,,,in,res,HM,,35.0,,,,,,
unincorporated_marinGGtra3DISNANAinunres,1299,237,76.6501512536,41,unincorporated_marin,GG,tra3,DIS,,,inun,res,HS,,2.0,,,,,,
unincorporated_marinGGtra3HRANANAoutres,1300,51,8.18521010028,41,unincorporated_marin,GG,tra3,HRA,,,out,res,,,,,0.0,0.0,,,
corte_maderaNAtra3HRANANAinres,1301,451,137.121212043,41,corte_madera,,tra3,HRA,,,in,res,,,,,,,,,
mill_valleyNAtra3HRADISNANAinres,1302,1891,376.076847092,41,mill_valley,,tra3,HRADIS,,,in,res,,,,,,,,,
mill_valleyNAtra3HRANANAinres,1303,1716,359.539515044,41,mill_valley,,tra3,HRA,,,in,res,,,,,,,,,
corte_maderaNANAHRANANAinres,1304,1964,508.781027245,41,corte_madera,,,HRA,,,in,res,,,,,,,,,
unincorporated_marinGGtra3HRANANAinunres,1305,277,18.2038133717,41,unincorporated_marin,GG,tra3,HRA,,,inun,res,HS,,2.0,,,,,,
tiburonNANAHRANANAinres,1306,1300,630.158214361,41,tiburon,,,HRA,,,in,res,,,,,,,,,
larkspurGGtra3HRANANAinres,1307,706,121.898587615,41,larkspur,GG,tra3,HRA,,,in,res,HM,,50.0,,,,,,
rossNAtra3HRANANAinres,1308,117,65.870369154,41,ross,,tra3,HRA,,,in,res,,,,,,,,,
rossNANAHRANANAinres,1309,763,625.284580357,41,ross,,,HRA,,,in,res,,,,,,,,,
novatoNANAHRADISNANAinNA,1310,118,2033.83622918,41,novato,,,HRADIS,,,in,,,,,,,,,,
novatoGGtra3DISNANAinNA,1311,61,69.2425943025,41,novato,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
san_rafaelNAtra3DISNANAinNA,1312,412,313.33579022,41,san_rafael,,tra3,DIS,,,in,,,,,,,,,,
san_rafaelNAtra3DISNANAoutres,1313,79,1.39126385017,41,san_rafael,,tra3,DIS,,,out,res,,,,,0.0,0.0,,,
unincorporated_marinNANADISNANAexp3_aures,1314,621,158.264678595,41,unincorporated_marin,,,DIS,,,exp3_au,res,,,,,0.0,0.0,,,
unincorporated_marinGGtra3HRADISNANAinunres,1315,504,167.852783828,41,unincorporated_marin,GG,tra3,HRADIS,,,inun,res,HS,,2.0,,,,,,
san_rafaelNAtra3HRANANAinres,1316,2997,607.590905063,41,san_rafael,,tra3,HRA,,,in,res,,,,,,,,,
unincorporated_marinNANAHRANANAinunNA,1317,286,3730.44995767,41,unincorporated_marin,,,HRA,,,inun,,HS,,2.0,,,,,,
unincorporated_marinNANAHRANANAoutres,1318,342,305.858378433,41,unincorporated_marin,,,HRA,,,out,res,,,,,0.0,0.0,,,
unincorporated_marinNAtra3HRANANAoutres,1319,402,8.46972417385,41,unincorporated_marin,,tra3,HRA,,,out,res,,,,,0.0,0.0,,,
vallejoNANADISNANAexp0NA,1320,5,10.2458950895,95,vallejo,,,DIS,,,exp0,,,,,,0.0,0.0,,,
haywardGGtra3NANANAinNA,1321,164,165.784452488,1,hayward,GG,tra3,,,,in,,HM,,35.0,,,,,,
haywardNANADISNAppainNA,1322,66,152.531191761,1,hayward,,,DIS,,ppa,in,,,HM,,,,,,,
santa_rosaGGNANANANAinNA,1323,50,56.8914863733,97,santa_rosa,GG,,,,,in,,,,35.0,,,,,,
haywardNAtra3DISNANAinNA,1324,329,683.775776111,1,hayward,,tra3,DIS,,,in,,,,,,,,,,
haywardNANANACoCNAinNA,1325,69,105.19793754,1,hayward,,,,CoC,,in,,,,,,,,,,
petalumaNANAHRANANAinres,1326,914,361.414155457,97,petaluma,,,HRA,,,in,res,,,,,,,,,
unincorporated_sonomaNANAHRANANAexpmax_npres,1327,179,987.956650452,97,unincorporated_sonoma,,,HRA,,,expmax_np,res,,,,,0.0,0.0,,,
fremontNANADISNANAoutres,1328,13,77.256716726,1,fremont,,,DIS,,,out,res,,,,,0.0,0.0,,,
fremontNANANANANAinNA,1329,51,130.839519424,1,fremont,,,,,,in,,,,,,,,,,
fremontNAtra3DISNANAinNA,1330,3,0.478136991916,1,fremont,,tra3,DIS,,,in,,,,,,,,,,
haywardNAtra3DISNAppainNA,1331,24,58.098949871,1,hayward,,tra3,DIS,,ppa,in,,,HM,,,,,,,
newarkNANAHRADISNANAinNA,1332,131,758.450703399,1,newark,,,HRADIS,,,in,,,,,,,,,,
unincorporated_alamedaNANAHRADISNANAexp1_npres,1333,6,130.639945431,1,unincorporated_alameda,,,HRADIS,,,exp1_np,res,,,,,0.0,0.0,,,
dublinGGNAHRANANAinres,1334,73,22.3192596342,1,dublin,GG,,HRA,,,in,res,HM,,50.0,,,,,,
union_cityNANADISNAppainNA,1335,80,340.366653608,1,union_city,,,DIS,,ppa,in,,,HM,,,,,,,
union_cityGGtra3DISNANAinNA,1336,173,170.910544641,1,union_city,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
unincorporated_sonomaNANANACoCNAexp2_npres,1337,129,461.71895995,97,unincorporated_sonoma,,,,CoC,,exp2_np,res,,,,,0.0,0.0,,,
petalumaGGNANANANAinres,1338,175,39.7425602703,97,petaluma,GG,,,,,in,res,,,35.0,,,,,,
union_cityGGtra3DISNAppainNA,1339,87,220.451892011,1,union_city,GG,tra3,DIS,,ppa,in,,IW,HM,,2.0,,,,,
dublinGGtra2aHRANANAinNA,1340,37,64.4659406953,1,dublin,GG,tra2a,HRA,,,in,,HM,,75.0,,,,,,dub
unincorporated_alamedaNAtra3HRANANAinunNA,1341,6,78.7002172208,1,unincorporated_alameda,,tra3,HRA,,,inun,,HS,,2.0,,,,,,
pleasantonGGtra2aHRANANAinNA,1342,98,368.376342489,1,pleasanton,GG,tra2a,HRA,,,in,,HM,,75.0,,,,,,
san_joseGGtra1NANANAinNA,1343,384,129.183367991,85,san_jose,GG,tra1,,,,in,,HM,,125.0,,,,,,
mountain_viewNANAHRADISNANAinNA,1344,307,367.299913408,85,mountain_view,,,HRADIS,,,in,,,,,,,,,,
santa_rosaGGtra3NANANAinNA,1345,323,416.885866048,97,santa_rosa,GG,tra3,,,,in,,HM,,35.0,,,,,,
milpitasNANANANANAinNA,1346,111,363.925545376,85,milpitas,,,,,,in,,,,,,,,,,
san_joseNAtra3HRANANAinNA,1347,186,275.035795217,85,san_jose,,tra3,HRA,,,in,,,,,,,,,,
union_cityGGtra2aNANANAinNA,1348,38,89.0998636324,1,union_city,GG,tra2a,,,,in,,HM,,55.0,,,,,,union_city
oaklandNAtra3NACoCNAinNA,1349,209,85.5551047939,1,oakland,,tra3,,CoC,,in,,,,,,,,,,
oaklandGGNANANANAinres,1350,28,5.37104174839,1,oakland,GG,,,,,in,res,,,35.0,,,,,,
unincorporated_alamedaNAtra3HRANANAinunres,1351,46,32.9541036085,1,unincorporated_alameda,,tra3,HRA,,,inun,res,HS,,2.0,,,,,,
berkeleyGGtra3DISCoCNAinNA,1352,106,41.4146736247,1,berkeley,GG,tra3,DIS,CoC,,in,,HM,,35.0,,,,,,
fremontNAtra2aHRANANAinres,1353,57,10.142977406,1,fremont,,tra2a,HRA,,,in,res,,,,,,,,,fre
emeryvilleGGtra3DISNANAinNA,1354,44,18.2238039913,1,emeryville,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
emeryvilleGGtra2aNANANAinNA,1355,87,83.6128437809,1,emeryville,GG,tra2a,,,,in,,HM,,55.0,,,,,,
berkeleyGGtra3HRACoCNAinNA,1356,73,12.1247822589,1,berkeley,GG,tra3,HRA,CoC,,in,,HM,,50.0,,,,,,
berkeleyGGtra2aDISCoCNAinres,1357,508,72.3838883204,1,berkeley,GG,tra2a,DIS,CoC,,in,res,,,,,,,,,
berkeleyGGtra2aNACoCNAinres,1358,102,14.5399850484,1,berkeley,GG,tra2a,,CoC,,in,res,,,,,,,,,
berkeleyGGtra3NACoCNAinres,1359,160,24.5912178628,1,berkeley,GG,tra3,,CoC,,in,res,,,,,,,,,
berkeleyGGtra2aNACoCNAinNA,1360,213,122.844859097,1,berkeley,GG,tra2a,,CoC,,in,,HM,,55.0,,,,,,
berkeleyGGtra3NACoCNAinNA,1361,411,258.728480407,1,berkeley,GG,tra3,,CoC,,in,,HM,,35.0,,,,,,
berkeleyGGNAHRADISNANAinres,1362,716,112.077028489,1,berkeley,GG,,HRADIS,,,in,res,HM,,50.0,,,,,,
fremontNAtra2aHRANANAinNA,1363,36,6.71198203764,1,fremont,,tra2a,HRA,,,in,,,,,,,,,,fre
albanyNANANANANAoutNA,1364,13,1919.4728905,1,albany,,,,,,out,,,,,,0.0,0.0,,,
albanyGGtra3HRANANAinNA,1365,366,96.9689962649,1,albany,GG,tra3,HRA,,,in,,HM,,50.0,,,,,,
fremontNANAHRANANAoutNA,1366,59,2934.0249479,1,fremont,,,HRA,,,out,,,,,,0.0,0.0,,,
fremontNANAHRANANAoutres,1367,50,373.343531185,1,fremont,,,HRA,,,out,res,,,,,0.0,0.0,,,
alamedaGGNANANANAinres,1368,14,7.27623026363,1,alameda,GG,,,,,in,res,,,35.0,,,,,,
alamedaGGNANACoCNAinNA,1369,190,327.382351128,1,alameda,GG,,,CoC,,in,,,,35.0,,,,,,
san_leandroNANANANANAinNA,1370,77,138.100298451,1,san_leandro,,,,,,in,,,,,,,,,,
haywardNANADISCoCNAoutNA,1371,8,470.19602241,1,hayward,,,DIS,CoC,,out,,,,,,0.0,0.0,,,
haywardGGtra2aDISCoCNAinNA,1372,78,86.9036593817,1,hayward,GG,tra2a,DIS,CoC,,in,,HM,,55.0,,,,,,
unincorporated_alamedaGGtra2aHRADISNANAinunres,1373,70,12.4787604226,1,unincorporated_alameda,GG,tra2a,HRADIS,,,inun,res,HS,,2.0,,,,,,
livermoreGGtra3DISNANAinNA,1374,200,442.785994388,1,livermore,GG,tra3,DIS,,,in,,HM,,35.0,,,,,,
unincorporated_alamedaNANADISNANAexp3_aures,1375,55,813.531643411,1,unincorporated_alameda,,,DIS,,,exp3_au,res,,,,,0.0,0.0,,,
unincorporated_alamedaGGNANACoCNAinunres,1376,213,57.5576021871,1,unincorporated_alameda,GG,,,CoC,,inun,res,,,,,,,,,
fremontGGtra3HRADISNANAinNA,1377,3,0.557143479643,1,fremont,GG,tra3,HRADIS,,,in,,HM,,75.0,,,,,,
fremontNAtra2aHRADISNANAinres,1378,66,16.9264878954,1,fremont,,tra2a,HRADIS,,,in,res,,,,,,,,,fre
fremontNANADISNAppaoutNA,1379,4,1.8863986342,1,fremont,,,DIS,,ppa,out,,,HM,,,0.0,0.0,,,
fremontGGtra3HRANANAinNA,1380,26,4.60693894743,1,fremont,GG,tra3,HRA,,,in,,HM,,75.0,,,,,,
san_brunoGGtra1NANANAinNA,1381,164,148.934869105,81,san_bruno,GG,tra1,,,,in,,HM,,125.0,,,,,,
pacificaGGNAHRADISNANAinres,1382,455,57.4686846256,81,pacifica,GG,,HRADIS,,,in,res,HM,,50.0,,,,,,
el_cerritoGGtra2aNACoCNAinNA,1383,276,91.1995930194,13,el_cerrito,GG,tra2a,,CoC,,in,,HM,,55.0,,,,,,el_cerrito
san_brunoNANAHRADISNANAinres,1384,1600,232.587285676,81,san_bruno,,,HRADIS,,,in,res,,,,,,,,,
walnut_creekGGtra2aNANANAinres,1385,93,35.4670085302,13,walnut_creek,GG,tra2a,,,,in,res,HM,,55.0,,,,,,
walnut_creekGGtra2aDISNANAinNA,1386,72,41.5491618184,13,walnut_creek,GG,tra2a,DIS,,,in,,HM,,55.0,,,,,,
pleasant_hillNANAHRANANAinNA,1387,356,656.807880996,13,pleasant_hill,,,HRA,,,in,,,,,,,,,,
richmondNAtra3DISCoCNAinres,1388,189,23.0993839861,13,richmond,,tra3,DIS,CoC,,in,res,,,,,,,,,
pleasant_hillGGNADISNANAinres,1389,56,18.4989369863,13,pleasant_hill,GG,,DIS,,,in,res,,,35.0,,,,,,
unincorporated_contra_costaNANANANANAexp2_npres,1390,70,163.621153041,13,unincorporated_contra_costa,,,,,,exp2_np,res,,,,,0.0,0.0,,,
millbraeNAtra3HRADISNANAinres,1391,674,95.7631426471,81,millbrae,,tra3,HRADIS,,,in,res,,,,,,,,,
san_pabloNAtra3DISCoCNAinres,1392,170,28.5984142303,13,san_pablo,,tra3,DIS,CoC,,in,res,,,,,,,,,
concordGGNADISNANAinres,1393,179,46.4477027186,13,concord,GG,,DIS,,,in,res,,,35.0,,,,,,
richmondNANANANANAinres,1394,262,34.4376644108,13,richmond,,,,,,in,res,,,,,,,,,
millbraeNAtra1HRANANAinres,1395,31,3.94505791599,81,millbrae,,tra1,HRA,,,in,res,,,,,,,,,
burlingameNAtra3HRANANAinres,1396,389,64.2055752852,81,burlingame,,tra3,HRA,,,in,res,,,,,,,,,
burlingameGGtra2bHRADISNANAinres,1397,528,80.7315998869,81,burlingame,GG,tra2b,HRADIS,,,in,res,HM,,75.0,,,,,,
burlingameGGNAHRANANAinres,1398,173,31.6898264601,81,burlingame,GG,,HRA,,,in,res,HM,,50.0,,,,,,
fremontNAtra2cHRADISNANAinNA,1399,17,138.984135847,1,fremont,,tra2c,HRADIS,,,in,,,,,,,,,,fre
antiochNAtra2aDISNANAinNA,1400,20,25.7859718691,13,antioch,,tra2a,DIS,,,in,,,,,,,,,,antioch
san_mateoNAtra3HRANANAinres,1401,1078,205.364342971,81,san_mateo,,tra3,HRA,,,in,res,,,,,,,,,
pinoleNANADISNANAinNA,1402,125,1045.49528657,13,pinole,,,DIS,,,in,,,,,,,,,,
oakleyGGNADISNANAinres,1403,350,134.997446365,13,oakley,GG,,DIS,,,in,res,,,35.0,,,,,,
burlingameGGtra2aHRADISNANAinres,1404,1295,204.409126366,81,burlingame,GG,tra2a,HRADIS,,,in,res,HM,,75.0,,,,,,
unincorporated_contra_costaGGtra3DISNANAinunres,1405,447,58.2181391739,13,unincorporated_contra_costa,GG,tra3,DIS,,,inun,res,HS,,2.0,,,,,,
