TAZ,2010,2015,2020,2025,2030,2035,2040,2045,2050
800156,1,1,1,1,1,1,1,1,1
800157,1,1,1,1,1,1,1,1,1
800158,1,1,1,1,1,1,1,1,1
800159,1,1,1,1,1,1,1,1,1
800160,1,1,1,1,1,1,1,1,1
800161,1,1,1,1,1,1,1,1,1
800163,1,1,1,1,1,1,1,1,1
800164,1,1,1,1,1,1,1,1,1
800165,1,1,1,1,1,1,1,1,1
800166,1,1,1,1,1,1,1,1,1
800167,1,1,1,1,1,1,1,1,1
800168,1,1,1,1,1,1,1,1,1
800169,1,1,1,1,1,1,1,1,1
800170,1,1,1,1,1,1,1,1,1
800171,1,1,1,1,1,1,1,1,1
800172,1,1,1,1,1,1,1,1,1
800173,1,1,1,1,1,1,1,1,1
800174,1,1,1,1,1,1,1,1,1
800175,1,1,1,1,1,1,1,1,1
800176,1,1,1,1,1,1,1,1,1
800177,1,1,1,1,1,1,1,1,1
800180,1,1,1,1,1,1,1,1,1
800181,1,1,1,1,1,1,1,1,1
800182,1,1,1,1,1,1,1,1,1
800183,1,1,1,1,1,1,1,1,1
800184,1,1,1,1,1,1,1,1,1
800185,1,1,1,1,1,1,1,1,1
800186,1,1,1,1,1,1,1,1,1
800187,1,1,1,1,1,1,1,1,1
800188,1,1,1,1,1,1,1,1,1
800189,1,1,1,1,1,1,1,1,1
800190,1,1,1,1,1,1,1,1,1
800191,1,1,1,1,1,1,1,1,1
800192,1,1,1,1,1,1,1,1,1
800193,1,1,1,1,1,1,1,1,1
800194,1,1,1,1,1,1,1,1,1
800195,1,1,1,1,1,1,1,1,1
800196,1,1,1,1,1,1,1,1,1
800197,1,1,1,1,1,1,1,1,1
800198,1,1,1,1,1,1,1,1,1
800199,1,1,1,1,1,1,1,1,1
800200,1,1,1,1,1,1,1,1,1
800201,1,1,1,1,1,1,1,1,1
800202,1,1,1,1,1,1,1,1,1
800203,1,1,1,1,1,1,1,1,1
800204,1,1,1,1,1,1,1,1,1
800205,1,1,1,1,1,1,1,1,1
800206,1,1,1,1,1,1,1,1,1
800207,1,1,1,1,1,1,1,1,1
800208,1,1,1,1,1,1,1,1,1
800209,1,1,1,1,1,1,1,1,1
800210,1,1,1,1,1,1,1,1,1
