id,juris,city,name,max_far,max_height,max_dua,max_du_per_parcel,HS,HT,HM,OF,HO,SC,IL,IW,IH,RS,RB,MR,MT,ME,plandate
11012,90,Hercules,206 - Planned Commercial Residential,0.4,,30,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,
11013,90,Hercules,206 - Planned Office - Research & Development,1,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
11014,90,Hercules,206 - Waterfront Commercial,0.3,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
11016,90,Hercules,206 - Franklin Canyon Area,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11017,90,Hercules,206 - Public - City,1,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
11018,90,Hercules,206 - Public - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11019,90,Hercules,206 - Public - Park,0.4,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11020,90,Hercules,206 - Public - School,1,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
11101,91,Lafayette,207 - Very Low Density Single Family Residential,,,0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11102,91,Lafayette,207 - Low Density Single Family Residential,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11103,91,Lafayette,207 - Medium Density Single Family Residential,,,6,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
11104,91,Lafayette,207 - Low Density Multifamily Residential,,,17,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
11105,91,Lafayette,207 - High Density Multifamily Residential,,,35,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
11106,91,Lafayette,207 - Administrative/Professional Office/Multifamily Residential,0.4,35,35,,0,1,1,1,0,0,0,0,0,0,0,1,0,1,
11107,91,Lafayette,207 - Downtown Core,,35,35,,0,1,1,1,0,0,0,0,0,1,0,1,1,1,
11108,91,Lafayette,207 - East End Commercial,,35,35,,0,0,1,1,1,0,0,0,0,1,1,0,0,0,
11109,91,Lafayette,207 - West End Commercial,,35,35,,0,0,1,1,0,0,0,0,0,1,0,0,0,1,
11110,91,Lafayette,207 - Community Facilities/Civic Uses,0.75,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
11111,91,Lafayette,207 - Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11112,91,Lafayette,207 - Parkland,0.01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11113,91,Lafayette,207 - Public Utilities,0.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11201,92,Martinez,R-1.5,,30,29.04,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,
11202,92,Martinez,R-2.5,,25,17.42,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
11203,92,Martinez,R-3.5,,25,12.45,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
11204,92,Martinez,R-6.0,,25,7.26,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11205,92,Martinez,R-7.0,,25,6.22,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11206,92,Martinez,R-7.5,,25,5.81,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11207,92,Martinez,R-10,,25,4.36,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11208,92,Martinez,R-12,,25,2.9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11209,92,Martinez,R-15,,25,3.63,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11210,92,Martinez,R-20,,25,2.18,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11211,92,Martinez,RR-20,,25,2.18,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11212,92,Martinez,R-40,,25,1.09,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11213,92,Martinez,RR-40,,25,1.09,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11214,92,Martinez,R-65,,25,0.67,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11215,92,Martinez,R-80,,25,0.54,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11216,92,Martinez,R-100,,25,0.44,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11217,92,Martinez,M-NC/PA,,30,29.04,,0,1,1,1,1,0,0,0,0,1,0,1,1,1,
11218,92,Martinez,M-NC/SC,,30,,,0,0,1,1,1,0,0,0,0,1,0,1,1,1,
11219,92,Martinez,M-NC/TC,,30,,,0,0,1,1,1,0,0,0,0,1,0,1,1,1,
11220,92,Martinez,M-R-1.5/CC,,40,29.04,,1,1,1,1,1,0,0,0,0,1,0,1,1,1,
11221,92,Martinez,M-R-1.5/PA,,30,29.04,,1,1,1,1,1,0,0,0,0,0,0,1,1,1,
11222,92,Martinez,M-R&D/CC,,40,,,0,0,1,1,1,0,1,0,0,1,1,1,1,1,
11223,92,Martinez,M-R&D/L-I,,36,,,0,0,1,1,0,0,1,0,0,0,0,1,1,1,
11224,92,Martinez,M-OS/RF,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11225,92,Martinez,M-OS/RF/R-3.5,,25,12.45,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,
11226,92,Martinez,M-PA/C-I,,30,29.04,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,
11227,92,Martinez,M-R-6.0/RF,,25,7.26,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
11228,92,Martinez,M-SC/L-I,,30,,,0,0,0,1,1,0,1,0,0,1,0,0,1,1,
11229,92,Martinez,OS/RF,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11230,92,Martinez,R-10/ECD-R-40,,25,4.36,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
11231,92,Martinez,M-29,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11232,92,Martinez,NC,,30,,,0,0,1,1,1,0,0,0,0,1,0,0,0,0,
11233,92,Martinez,CC,,40,,,0,0,0,1,1,0,0,0,0,1,1,0,0,0,
11234,92,Martinez,TC,,30,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
11235,92,Martinez,SC,,30,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
11236,92,Martinez,CR,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
11237,92,Martinez,R&D,,36,,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,
11238,92,Martinez,PA,,30,29.04,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,
11239,92,Martinez,DS,,40,35,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
11240,92,Martinez,R-B,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11241,92,Martinez,L-I,,30,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
11242,92,Martinez,H-1,,30,,,0,0,0,1,0,0,1,1,1,0,0,0,0,0,
11243,92,Martinez,H-I,,30,,,0,0,0,1,0,0,1,1,1,0,0,0,0,0,
11244,92,Martinez,C-I,,30,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11245,92,Martinez,ECD-R-100,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11246,92,Martinez,ECD-R-40,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11247,92,Martinez,ECD-R-6.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11248,92,Martinez,ECD-R-80,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11249,92,Martinez,ECD-RR-40,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11250,92,Martinez,ECD-C-I,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11251,92,Martinez,ECD-H-I,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11252,92,Martinez,GF,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11253,92,Martinez,C,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11254,92,Martinez,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11255,92,Martinez,A-1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11256,92,Martinez,A-2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11257,92,Martinez,RF,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11258,92,Martinez,U,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11259,92,Martinez,P-1,,25,7.26,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11301,93,Moraga,209 - Single Family One Dwelling Unit/Acre,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11302,93,Moraga,209 - Single Family Two Dwelling Units/Acre,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11303,93,Moraga,209 - Single Family Three Dwelling Units/Acre,,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11304,93,Moraga,209 - Multi-Family Six Dwelling Units/Acre,,,6,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
11305,93,Moraga,209 - Community Commercial,1,35,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
11306,93,Moraga,209 - Limited Commercial,1.5,35,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
11307,93,Moraga,209 - Office Commercial,0.65,35,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
11308,93,Moraga,209 - College,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
11309,93,Moraga,209 - Open Space Lands,,,0.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11310,93,Moraga,209 - Public Parks,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11311,93,Moraga,209 - Schools,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
11312,93,Moraga,209 - Study Area,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11401,94,Oakland,Detached Unit Residential,,30,11,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
11402,94,Oakland,Hillside Residential,,30,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11403,94,Oakland,Housing and Business Mix,3,55,30,,0,1,1,1,0,1,1,0,0,1,0,0,1,0,
11404,94,Oakland,Mixed Housing Type,,30,30,,1,1,1,0,0,1,0,0,0,1,0,0,0,0,
11405,94,Oakland,Urban Residential,,90,125,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,
11406,94,Oakland,Business Mix,4,55,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,
11407,94,Oakland,Central Business District,20,1000,300,,0,0,1,1,1,0,0,0,0,1,0,1,1,1,
11408,94,Oakland,Community Commercial,5,160,125,,0,0,1,1,0,1,0,0,0,1,1,1,1,1,
11409,94,Oakland,General Industrial/Transp,2,1000,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
11410,94,Oakland,Neighborhood Center,4,90,125,,0,0,0,1,0,1,0,0,0,1,0,1,1,1,
11411,94,Oakland,Regional Commercial,4,160,125,,0,0,1,1,1,1,0,0,0,1,0,1,1,1,
11412,94,Oakland,Estuary Plan Area,7,1000,125,,0,0,1,1,1,0,1,1,0,0,0,1,1,1,
11413,94,Oakland,Institutional,8,1000,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
11414,94,Oakland,Resource Conservation,,30,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11415,94,Oakland,Urban Open Space,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
11501,95,Piedmont,ER,,35,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11502,95,Piedmont,LDR,,35,8,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11503,95,Piedmont,MDR,,35,20,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11504,95,Piedmont,MU,3,35,,,0,0,1,0,0,0,0,0,0,1,0,0,1,0,
11505,95,Piedmont,PF,0.75,35,20,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
11506,95,Piedmont,OS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11701,97,Alameda,LOW-DENSITY RESIDENTIAL,,,8.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11702,97,Alameda,MEDIUM-DENSITY RESIDENTIAL,,,21.8,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
11703,97,Alameda,NEIGHBORHOOD BUSINESS,2,,,,0,1,0,1,0,0,0,0,0,1,0,1,1,1,
11704,97,Alameda,COMMUNITY COMMERCIAL,3,,,,0,1,0,1,1,0,0,0,0,1,1,1,1,1,
11705,97,Alameda,OFFICE,0.45,,,,0,1,0,1,0,0,0,0,0,0,0,1,1,1,
11706,97,Alameda,BUSINESS PARK,2,,,,0,0,0,1,1,0,0,1,1,1,0,0,1,1,
11707,97,Alameda,GENERAL INDUSTRY,0.5,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
11708,97,Alameda,COMMERCIAL RECREATION,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
11709,97,Alameda,PARKS & PUBLIC OPEN SPACE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11710,97,Alameda,OPEN SPACE/HABITAT,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11711,97,Alameda,PUBLIC/INSTITUTIONAL/SCHOOL,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
11712,97,Alameda,FEDERAL FACILITIES,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
11713,97,Alameda,MIXED USE,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
11714,97,Alameda,MIXED USE-1,0.062821971,,18.24350062,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
11715,97,Alameda,MIXED USE-2,0.328602947,,0.95426296,,1,1,0,1,0,0,1,0,0,1,0,0,0,0,
11716,97,Alameda,MIXED USE-3,0.119609596,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,
11717,97,Alameda,MIXED USE-4,0.115499385,,1.341640861,,1,1,0,1,0,0,1,1,1,0,0,0,0,0,
11718,97,Alameda,MIXED USE-5,0.050131193,,16.37786107,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
11719,97,Alameda,MIXED USE-6,0.205095546,,6.849370866,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,
11720,97,Alameda,MIXED USE-7,0.262127273,,3.142641477,,1,1,0,1,0,0,1,1,0,1,0,0,0,0,
11801,98,Hayward,REDR,,30,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11802,98,Hayward,SDR,,30,4.3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
11803,98,Hayward,LDR,,30,8.7,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
11804,98,Hayward,LMDR,,40,12,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
11805,98,Hayward,MDR,,40,17,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
11806,98,Hayward,HDR,,40,34,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,
11807,98,Hayward,ROC,,55,65,,0,0,0,1,0,1,0,0,0,1,0,0,1,1,
11808,98,Hayward,GC,,,,,0,0,0,1,1,1,0,0,0,1,1,0,0,0,
11809,98,Hayward,CHDR,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11810,98,Hayward,CC-HDR,,55,65,,0,0,1,1,0,1,0,0,0,1,0,1,1,1,
11811,98,Hayward,CC-ROC,,55,65,,0,0,0,1,0,1,0,0,0,1,0,0,1,1,
11812,98,Hayward,IC,,,,,0,0,0,1,0,0,1,1,1,0,1,0,0,0,
11813,98,Hayward,MI,,40,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
11814,98,Hayward,PR,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11815,98,Hayward,LOS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11816,98,Hayward,BL,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11817,98,Hayward,Bay,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11818,98,Hayward,X,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11819,98,Hayward,PQP,,,,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,
11820,98,Hayward,PQPIC,,,,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,
11901,99,Livermore,GP-RR,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11902,99,Livermore,GP-UL,,,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11903,99,Livermore,GP-ULM,,,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
11904,99,Livermore,GP-UM,,,4.5,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
11905,99,Livermore,GP-UMH,,,6,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
11906,99,Livermore,GP-UH,,,55,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
11907,99,Livermore,GP-UH1,,,8,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
11908,99,Livermore,GP-UH2,,,14,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
11909,99,Livermore,GP-UH3,,,18,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
11910,99,Livermore,GP-UH4,,,22,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
11911,99,Livermore,GP-UH5,,,38,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
11912,99,Livermore,GP-UH6,,,55,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
11913,99,Livermore,GP-RR_UM,,,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11914,99,Livermore,GP-ULM_UH,,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11915,99,Livermore,GP-ULM_UH2,,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11916,99,Livermore,GP-ULM_UH3,,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11917,99,Livermore,GP-ULM_UH4,,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11918,99,Livermore,GP-UMH_UH,,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11919,99,Livermore,GP-LII_ULM,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11920,99,Livermore,GP-HII_UH,,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11921,99,Livermore,GP-LII_UH,,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11922,99,Livermore,GP-NC_UH,,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11923,99,Livermore,GP-BCP_UH,,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11924,99,Livermore,GP-UH-OC,,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11925,99,Livermore,GP-SC,0.3,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
11926,99,Livermore,GP-HC,0.3,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
11927,99,Livermore,GP-NC,0.3,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
11928,99,Livermore,GP-CSGS,0.3,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
11929,99,Livermore,GP-OC_CF,0.3,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
11930,99,Livermore,GP-OC,0.3,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
11931,99,Livermore,GP-DA,,,,,0,0,1,1,1,0,0,0,0,1,0,1,1,0,
11932,99,Livermore,GP-NML,0.3,,15,,1,0,0,0,0,0,0,0,0,1,0,1,1,0,
11933,99,Livermore,GP-NMM,0.3,,24,,0,1,0,0,0,0,0,0,0,1,0,1,1,0,
11934,99,Livermore,GP-NMH,0.3,,38,,0,1,1,0,0,0,0,0,0,1,0,1,1,0,
11935,99,Livermore,GP-BCP,,,,,0,0,0,1,0,0,1,0,0,1,1,0,0,1,
11936,99,Livermore,GP-BCP_CF,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11937,99,Livermore,GP-LII,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
11938,99,Livermore,GP-HII,,,,,0,0,0,1,0,0,1,1,1,0,0,0,0,0,
11939,99,Livermore,GP-OSP,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11940,99,Livermore,GP-AGVT,,,0.01,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11941,99,Livermore,GP-LDAG,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11942,99,Livermore,GP-HLCN,,,0.05,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11943,99,Livermore,GP-LPA,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11944,99,Livermore,GP-RMG,,,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11945,99,Livermore,GP-WML,,,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11946,99,Livermore,GP-OSP_S&G,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11947,99,Livermore,GP-BART,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11948,99,Livermore,GP-CF,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
11949,99,Livermore,GP-SV-RDA,,,3.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11950,99,Livermore,GP-SV-AP,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11951,99,Livermore,GP-SV-VC,0.25,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
11952,99,Livermore,GP-SV-ROS,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11953,99,Livermore,GP-AGVT_SV7-TDR,,,0.05,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
12001,100,Newark,108 - Very Low Density Residential,,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
12002,100,Newark,108 - Low Density Residential,,,8.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
12003,100,Newark,108 - Medium Density Residential,,,15,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
12004,100,Newark,108 - High Density Residential,,,30,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
12005,100,Newark,108 - General Industrial,0.5,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
12006,100,Newark,108 - Limited Industrial,0.4,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
12007,100,Newark,108 - Special Industrial,0.35,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
12008,100,Newark,108 - Neighborhood Commercial,0.3,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
12009,100,Newark,108 - Community Commercial,0.3,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
12010,100,Newark,108 - Regional Commercial,0.4,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
12011,100,Newark,108 - Office Commercial,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
12012,100,Newark,108 - Specialty Commercial,0.3,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
12013,100,Newark,108 - General Commercial,0.4,,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,
12014,100,Newark,108 - Public-Institutional,1,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
12015,100,Newark,108 - Public Parks-Open Space,0.1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12016,100,Newark,108 - Conservation Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12017,100,Newark,108 - Agricultural/Resource Production Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12201,102,Unincorporated Alameda,115 - Rural Agriculture,,,0.2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
12202,102,Unincorporated Alameda,115 - Residential 0-4 du/ac,,,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
12203,102,Unincorporated Alameda,115 - Residential 5-8 du/ac,,,8,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
12204,102,Unincorporated Alameda,115 - Residential 9-17 du/ac,,,17,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
12205,102,Unincorporated Alameda,115 - Residential 18-30 du/ac,,,30,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
12206,102,Unincorporated Alameda,115 - Residential over 30 du/ac,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
12207,102,Unincorporated Alameda,115 - Mobile Home Parks,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
12208,102,Unincorporated Alameda,115 - Park/Open Space,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12209,102,Unincorporated Alameda,115 - Mixed Use,1,,22,,0,1,1,1,0,0,1,0,0,1,0,1,1,1,
12210,102,Unincorporated Alameda,"115 - Automotive Service, Sales & Parts",1,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,
12211,102,Unincorporated Alameda,115 - General Commercial,2,,,,0,1,0,1,0,0,1,0,0,1,0,1,1,1,
12212,102,Unincorporated Alameda,115 - Retail Commercial,2,,60,,0,0,1,1,0,0,0,0,0,0,0,1,1,1,
12213,102,Unincorporated Alameda,115 - Restaurants & Entertainment,2,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,
12214,102,Unincorporated Alameda,115 - Medical Dental,2,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,
12215,102,Unincorporated Alameda,115 - Office,2,,,,0,0,1,1,0,0,1,1,0,1,0,1,1,1,
12216,102,Unincorporated Alameda,115 - Other/Unclassified,2,,60,,0,0,1,1,0,0,0,0,0,1,0,1,1,0,
12217,102,Unincorporated Alameda,115 - Public/Institutional,2,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
12218,102,Unincorporated Alameda,115 - Light Industrial & Storage,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
12219,102,Unincorporated Alameda,115 - Vacant,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12220,102,Unincorporated Alameda,116 - Low Density Residential,,,9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
12221,102,Unincorporated Alameda,116 - Low-Medium Density Residential,,,12,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
12222,102,Unincorporated Alameda,116 - Medium Density Residential,,,22,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,
12223,102,Unincorporated Alameda,116 - Medium-High Density Residential,,,43,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
12224,102,Unincorporated Alameda,116 - High Density Residential,,,86,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
12225,102,Unincorporated Alameda,116 - Low-Medium Density Residential/General Commercial,1,,22,,0,1,1,1,0,0,1,0,0,1,0,1,1,1,
12226,102,Unincorporated Alameda,116 - Medium-High Density Residential and General Commercial as a Secondary Use,1,,43,,0,1,1,1,0,0,1,0,0,1,0,1,1,0,
12227,102,Unincorporated Alameda,116 - High Density Residential/General Commercial allowed,1,,86,,0,0,1,1,0,0,1,0,0,1,0,1,1,0,
12228,102,Unincorporated Alameda,116 - General Commercial,1,,,,0,0,0,1,1,0,1,0,0,1,0,1,1,1,
12229,102,Unincorporated Alameda,116 - General Commercial/Low-Medium Density Residential allowed,1,,12,,1,1,0,1,1,0,1,0,0,1,0,1,1,1,
12230,102,Unincorporated Alameda,116 - General Commercial/Medium Density Residential allowed,1,,22,,0,1,0,1,1,0,1,0,0,1,0,1,1,1,
12231,102,Unincorporated Alameda,116 - General Commercial/Medium & High Density Residential allowed,1,,43,,0,1,1,1,1,0,1,0,0,1,0,1,1,1,
